CLAUD_F2_2763 , 3
CLAUD_F2_4218 , 3
CLAUD_F1_4213 , 7
CLAUD_F5_0738 , 7
CLAUD_F2_3328 , 1
CLAUD_F1_4014 , 1
CLAUD_F5_1444 , 5
CLAUD_F6_5766 , 1
CLAUD_F6_4807 , 1
CLAUD_F4_2100 , 1
CLAUD_F6_4687 , 1
CLAUD_F1_2236 , 1
CLAUD_F1_0732 , 3
CLAUD_F6_2382 , 1
CLAUD_F4_3817 , 5
CLAUD_F1_5601 , 9
CLAUD_F1_5603 , 7
CLAUD_F3_6237 , 37
CLAUD_F3_4560 , 1
CLAUD_F5_5266 , 1
CLAUD_F1_0981 , 1
CLAUD_F4_2544 , 1
CLAUD_F4_1866 , 1
CLAUD_F5_0315 , 1
CLAUD_F4_2870 , 1
CLAUD_F1_1444 , 45
CLAUD_F6_2300 , 7
CLAUD_F4_5914 , 1
CLAUD_F1_2398 , 1
CLAUD_F4_6401 , 1
CLAUD_F4_6713 , 3
CLAUD_F2_2846 , 1
CLAUD_F3_3576 , 1
CLAUD_F1_5027 , 5
CLAUD_F4_0411 , 29
CLAUD_F3_0324 , 1
CLAUD_F4_4515 , 1
CLAUD_F2_1696 , 5
CLAUD_F2_3088 , 1
CLAUD_F1_0317 , 1
CLAUD_F3_4482 , 1
CLAUD_F4_4070 , 7
CLAUD_F5_4635 , 3
CLAUD_F5_4384 , 9
CLAUD_F5_0314 , 1
CLAUD_F5_6489 , 1
CLAUD_F1_0772 , 17
CLAUD_F2_2137 , 1
CLAUD_F1_3911 , 39
CLAUD_F3_6030 , 9
CLAUD_F4_0526 , 3
CLAUD_F6_6504 , 1
CLAUD_F1_1782 , 43
CLAUD_F4_0918 , 1
CLAUD_F3_5916 , 3
CLAUD_F5_6812 , 1
CLAUD_F5_5530 , 3
CLAUD_F5_3590 , 1
CLAUD_F5_0724 , 3
CLAUD_F4_4693 , 27
CLAUD_F5_4728 , 5
CLAUD_F3_2778 , 5
CLAUD_F5_5171 , 7
CLAUD_F5_5361 , 1
CLAUD_F4_3082 , 1
CLAUD_F2_1532 , 1
CLAUD_F2_6582 , 33
CLAUD_F1_6671 , 1
CLAUD_F2_3462 , 1
CLAUD_F1_4995 , 5
CLAUD_F1_3700 , 1
CLAUD_F2_0886 , 1
CLAUD_F3_5767 , 1
CLAUD_F5_5104 , 5
CLAUD_F4_3470 , 5
CLAUD_F1_1499 , 3
CLAUD_F3_0123 , 1
CLAUD_F2_3139 , 3
CLAUD_F4_1211 , 17
CLAUD_F2_0056 , 3
CLAUD_F2_1340 , 63
CLAUD_F6_4548 , 3
CLAUD_F6_2728 , 1
CLAUD_F2_1661 , 5
CLAUD_F4_4502 , 1
CLAUD_F5_3140 , 3
CLAUD_F3_2207 , 3
CLAUD_F3_3531 , 1
CLAUD_F6_4662 , 3
CLAUD_F2_2634 , 1
CLAUD_F6_6175 , 1
CLAUD_F3_5384 , 1
CLAUD_F5_1084 , 43
CLAUD_F4_4116 , 1
CLAUD_F6_0622 , 3
CLAUD_F2_3936 , 1
CLAUD_F6_3061 , 3
CLAUD_F3_4612 , 9
CLAUD_F1_1841 , 17
CLAUD_F6_1591 , 7
CLAUD_F1_0857 , 3
CLAUD_F2_4793 , 7
CLAUD_F3_4623 , 1
CLAUD_F2_1888 , 1
CLAUD_F4_6515 , 41
CLAUD_F6_3239 , 1
CLAUD_F1_1423 , 1
CLAUD_F4_3630 , 3
CLAUD_F2_1015 , 5
CLAUD_F1_5714 , 1
CLAUD_F2_0778 , 1
CLAUD_F6_1454 , 1
CLAUD_F6_5024 , 1
CLAUD_F5_4407 , 69
