CLAUD_F6_3290 , 11
CLAUD_F2_2444 , 45
CLAUD_F6_6074 , 17
CLAUD_F5_6465 , 3
CLAUD_F6_6189 , 131
CLAUD_F5_2906 , 3
CLAUD_F6_5920 , 5
CLAUD_F1_2700 , 1
CLAUD_F6_5684 , 5
CLAUD_F1_0523 , 1
CLAUD_F5_2130 , 17
CLAUD_F2_3205 , 5
CLAUD_F4_4043 , 1
CLAUD_F5_5303 , 3
CLAUD_F2_4952 , 5
CLAUD_F3_3826 , 11
CLAUD_F5_4265 , 3
CLAUD_F4_4511 , 5
CLAUD_F1_6843 , 1
CLAUD_F3_0208 , 9
CLAUD_F4_3764 , 3
CLAUD_F3_0810 , 23
CLAUD_F4_0613 , 1
CLAUD_F3_1521 , 3
CLAUD_F6_3114 , 3
CLAUD_F4_3858 , 7
CLAUD_F5_3879 , 1
CLAUD_F3_4697 , 13
CLAUD_F5_4743 , 1
CLAUD_F1_0808 , 1
CLAUD_F4_5268 , 1
CLAUD_F1_5138 , 1
CLAUD_F5_3901 , 5
CLAUD_F6_6259 , 3
CLAUD_F6_3988 , 5
CLAUD_F3_0697 , 13
CLAUD_F3_5428 , 21
CLAUD_F1_3942 , 7
CLAUD_F3_2836 , 7
CLAUD_F4_6434 , 1
CLAUD_F4_6221 , 3
CLAUD_F2_4353 , 111
CLAUD_F5_6440 , 1
CLAUD_F2_1456 , 3
CLAUD_F4_5997 , 3
CLAUD_F1_1474 , 5
CLAUD_F6_6544 , 9
CLAUD_F5_6065 , 1
CLAUD_F6_2122 , 3
CLAUD_F5_4820 , 7
CLAUD_F5_6731 , 1
CLAUD_F3_1174 , 51
CLAUD_F1_4626 , 11
CLAUD_F4_2224 , 19
CLAUD_F4_5986 , 9
CLAUD_F3_6367 , 15
CLAUD_F4_0126 , 1
CLAUD_F3_1566 , 1
CLAUD_F6_6735 , 87
CLAUD_F1_6835 , 1
CLAUD_F2_2548 , 15
CLAUD_F6_0101 , 7
CLAUD_F4_1996 , 1
CLAUD_F1_2181 , 197
CLAUD_F6_5702 , 1
CLAUD_F6_1492 , 11
CLAUD_F1_2791 , 5
CLAUD_F6_6320 , 1
CLAUD_F6_2433 , 19
CLAUD_F5_1121 , 5
CLAUD_F3_2050 , 9
CLAUD_F4_0408 , 3
CLAUD_F1_4189 , 11
CLAUD_F1_3336 , 5
CLAUD_F2_0403 , 1
CLAUD_F6_1188 , 9
CLAUD_F1_5867 , 11
CLAUD_F6_4137 , 15
CLAUD_F1_4585 , 15
CLAUD_F3_4822 , 1
CLAUD_F1_4293 , 3
CLAUD_F5_5618 , 11
CLAUD_F3_0588 , 3
CLAUD_F1_2100 , 1
CLAUD_F2_4457 , 1
CLAUD_F1_3464 , 1
CLAUD_F2_5529 , 5
CLAUD_F5_0276 , 3
CLAUD_F5_3894 , 3
CLAUD_F2_2489 , 13
CLAUD_F4_6224 , 185
CLAUD_F2_1766 , 1
CLAUD_F5_1112 , 11
CLAUD_F2_1503 , 1
CLAUD_F3_4829 , 5
CLAUD_F6_4196 , 7
CLAUD_F1_4931 , 1
CLAUD_F1_4793 , 37
