CLAUD_F4_1264 , 2
CLAUD_F3_6298 , 3
CLAUD_F6_2883 , 2
CLAUD_F6_0985 , 12
CLAUD_F5_4493 , 1
CLAUD_F4_3034 , 1
CLAUD_F4_0046 , 2
CLAUD_F6_1513 , 3
CLAUD_F1_1496 , 1
CLAUD_F4_5865 , 2
CLAUD_F2_6142 , 1
CLAUD_F4_0944 , 1
CLAUD_F6_4998 , 1
CLAUD_F2_6239 , 1
CLAUD_F2_0045 , 1
CLAUD_F6_5765 , 1
CLAUD_F6_4505 , 1
CLAUD_F3_1368 , 1
CLAUD_F6_1062 , 1
CLAUD_F3_4307 , 2
CLAUD_F1_1072 , 3
CLAUD_F6_5771 , 4
CLAUD_F2_2105 , 1
CLAUD_F1_3521 , 1
CLAUD_F4_3485 , 1
CLAUD_F6_0725 , 1
CLAUD_F1_6425 , 2
CLAUD_F6_4641 , 1
CLAUD_F1_0966 , 1
CLAUD_F4_2927 , 3
CLAUD_F1_6446 , 3
CLAUD_F1_5669 , 3
CLAUD_F2_2423 , 1
CLAUD_F4_5715 , 14
CLAUD_F2_5006 , 2
CLAUD_F3_5344 , 6
CLAUD_F5_2900 , 1
CLAUD_F2_2974 , 1
CLAUD_F1_5291 , 4
CLAUD_F5_4150 , 1
CLAUD_F6_5853 , 2
CLAUD_F3_1880 , 1
CLAUD_F2_0283 , 2
CLAUD_F4_5146 , 1
CLAUD_F4_4755 , 2
CLAUD_F2_6648 , 2
CLAUD_F2_4729 , 1
CLAUD_F3_0460 , 8
CLAUD_F4_4565 , 2
CLAUD_F5_3013 , 1
CLAUD_F6_4228 , 1
CLAUD_F4_6940 , 1
CLAUD_F5_5061 , 1
CLAUD_F1_4233 , 1
CLAUD_F5_5165 , 2
CLAUD_F3_5171 , 2
CLAUD_F1_4325 , 2
CLAUD_F1_3838 , 1
CLAUD_F1_1532 , 1
CLAUD_F6_2684 , 6
CLAUD_F5_4607 , 3
CLAUD_F4_1651 , 2
CLAUD_F2_1074 , 1
CLAUD_F2_2518 , 1
CLAUD_F1_0825 , 1
CLAUD_F2_2927 , 1
CLAUD_F4_0703 , 5
CLAUD_F5_2809 , 2
CLAUD_F6_2065 , 1
CLAUD_F2_4488 , 1
CLAUD_F6_2417 , 2
CLAUD_F6_1010 , 1
CLAUD_F5_0665 , 1
CLAUD_F2_6145 , 1
CLAUD_F6_6116 , 3
CLAUD_F4_1839 , 1
CLAUD_F3_6502 , 7
CLAUD_F2_2943 , 2
CLAUD_F3_3737 , 3
CLAUD_F2_2205 , 1
CLAUD_F5_6148 , 7
CLAUD_F6_4565 , 7
CLAUD_F2_0314 , 1
CLAUD_F4_2970 , 1
CLAUD_F5_2903 , 1
CLAUD_F5_6320 , 1
CLAUD_F5_0526 , 7
CLAUD_F6_6159 , 2
CLAUD_F2_6076 , 1
CLAUD_F6_1255 , 2
CLAUD_F6_4568 , 2
CLAUD_F6_2567 , 2
CLAUD_F4_0702 , 6
CLAUD_F2_5586 , 1
CLAUD_F6_2232 , 1
CLAUD_F6_0136 , 2
CLAUD_F2_2579 , 6
CLAUD_F1_1263 , 2
CLAUD_F6_5483 , 1
CLAUD_F6_5600 , 1
CLAUD_F1_6224 , 1
CLAUD_F2_2066 , 1
CLAUD_F4_6582 , 3
CLAUD_F4_6610 , 1
CLAUD_F4_0450 , 3
CLAUD_F2_1248 , 1
CLAUD_F4_5706 , 2
CLAUD_F4_0505 , 1
CLAUD_F4_5808 , 1
CLAUD_F1_2518 , 3
CLAUD_F5_4496 , 1
CLAUD_F4_3870 , 1
CLAUD_F4_1209 , 2
CLAUD_F1_0296 , 1
CLAUD_F3_3624 , 2
CLAUD_F5_2122 , 5
CLAUD_F6_0254 , 5
CLAUD_F2_6333 , 1
CLAUD_F2_1430 , 2
CLAUD_F1_5144 , 1
CLAUD_F1_5327 , 1
CLAUD_F3_5580 , 1
CLAUD_F5_1955 , 5
CLAUD_F2_0671 , 8
CLAUD_F5_5335 , 3
CLAUD_F3_4536 , 2
CLAUD_F4_1990 , 1
CLAUD_F3_2444 , 3
CLAUD_F3_6420 , 1
CLAUD_F3_4868 , 1
CLAUD_F1_3775 , 1
CLAUD_F3_0341 , 3
CLAUD_F3_4984 , 1
CLAUD_F6_2014 , 12
CLAUD_F3_6223 , 1
CLAUD_F5_6763 , 1
CLAUD_F1_2437 , 18
CLAUD_F1_3823 , 1
CLAUD_F4_0674 , 1
CLAUD_F1_5176 , 6
CLAUD_F3_3525 , 3
CLAUD_F3_0409 , 2
CLAUD_F4_4776 , 1
CLAUD_F2_1378 , 2
CLAUD_F2_3973 , 1
CLAUD_F2_6555 , 2
CLAUD_F5_5348 , 1
CLAUD_F3_3808 , 1
CLAUD_F1_1368 , 1
CLAUD_F6_3791 , 2
CLAUD_F1_3559 , 1
CLAUD_F6_5147 , 1
CLAUD_F4_1260 , 1
CLAUD_F6_3639 , 3
CLAUD_F4_5577 , 1
CLAUD_F5_5477 , 1
CLAUD_F6_1735 , 2
CLAUD_F4_5955 , 3
CLAUD_F1_3237 , 5
CLAUD_F2_2297 , 4
CLAUD_F5_0191 , 1
CLAUD_F6_0031 , 1
CLAUD_F4_2084 , 1
CLAUD_F1_5632 , 3
CLAUD_F6_3320 , 5
CLAUD_F1_4926 , 2
CLAUD_F3_1233 , 1
CLAUD_F6_3349 , 1
CLAUD_F5_2298 , 8
CLAUD_F1_1258 , 6
CLAUD_F6_0105 , 1
CLAUD_F1_2924 , 3
CLAUD_F2_1911 , 1
CLAUD_F6_3111 , 7
CLAUD_F3_1457 , 2
CLAUD_F6_0632 , 1
CLAUD_F4_2342 , 1
CLAUD_F2_0202 , 3
CLAUD_F1_2013 , 5
CLAUD_F4_0938 , 1
CLAUD_F5_1716 , 3
CLAUD_F5_2107 , 2
CLAUD_F5_2273 , 2
CLAUD_F2_5984 , 1
CLAUD_F3_1617 , 1
CLAUD_F6_3813 , 2
CLAUD_F3_1304 , 1
CLAUD_F3_1612 , 4
CLAUD_F4_3513 , 1
CLAUD_F1_3939 , 1
CLAUD_F3_6453 , 1
CLAUD_F6_0248 , 12
CLAUD_F1_0470 , 1
CLAUD_F2_6093 , 4
CLAUD_F6_4948 , 3
CLAUD_F3_0572 , 1
CLAUD_F4_1675 , 4
CLAUD_F2_1469 , 3
CLAUD_F4_6387 , 3
CLAUD_F2_2838 , 4
CLAUD_F3_5277 , 4
CLAUD_F2_5941 , 1
CLAUD_F6_3554 , 1
CLAUD_F6_4033 , 4
CLAUD_F6_3207 , 2
CLAUD_F1_0098 , 1
CLAUD_F6_4639 , 1
CLAUD_F6_4133 , 4
CLAUD_F3_3339 , 1
CLAUD_F3_1437 , 1
CLAUD_F4_5028 , 3
CLAUD_F2_4304 , 3
CLAUD_F6_0652 , 5
CLAUD_F5_4111 , 4
CLAUD_F5_5050 , 1
CLAUD_F6_4218 , 1
CLAUD_F3_3429 , 2
CLAUD_F6_2552 , 17
CLAUD_F4_2132 , 1
CLAUD_F5_0281 , 2
CLAUD_F4_6315 , 1
CLAUD_F1_1580 , 2
CLAUD_F2_5505 , 1
CLAUD_F6_4569 , 2
CLAUD_F6_2902 , 3
CLAUD_F3_0263 , 1
CLAUD_F6_4859 , 1
CLAUD_F5_5283 , 2
CLAUD_F3_5447 , 6
CLAUD_F5_2928 , 4
CLAUD_F3_4389 , 2
CLAUD_F6_0447 , 2
CLAUD_F2_5755 , 1
CLAUD_F1_0409 , 6
CLAUD_F4_1013 , 2
CLAUD_F3_0899 , 2
CLAUD_F1_1689 , 1
CLAUD_F3_6540 , 3
CLAUD_F4_2629 , 1
CLAUD_F6_2481 , 3
CLAUD_F2_3746 , 5
CLAUD_F4_1769 , 1
CLAUD_F3_1869 , 1
CLAUD_F6_0045 , 1
CLAUD_F3_2162 , 1
CLAUD_F3_0686 , 1
CLAUD_F2_4165 , 1
CLAUD_F4_3962 , 1
CLAUD_F3_2350 , 3
CLAUD_F5_4384 , 1
CLAUD_F1_3848 , 2
CLAUD_F1_0801 , 2
CLAUD_F5_2899 , 1
CLAUD_F1_2468 , 4
CLAUD_F5_1018 , 1
CLAUD_F5_2389 , 1
CLAUD_F5_5679 , 1
CLAUD_F5_0564 , 1
CLAUD_F6_5493 , 5
CLAUD_F5_1522 , 1
CLAUD_F2_2901 , 1
CLAUD_F1_2307 , 1
CLAUD_F2_2070 , 1
CLAUD_F1_0245 , 1
CLAUD_F4_3797 , 1
CLAUD_F1_5770 , 1
CLAUD_F3_5316 , 15
CLAUD_F2_2869 , 2
CLAUD_F4_3079 , 1
CLAUD_F6_3812 , 2
CLAUD_F6_4475 , 2
CLAUD_F4_0416 , 2
CLAUD_F6_4363 , 1
CLAUD_F3_4672 , 1
CLAUD_F4_3206 , 3
CLAUD_F1_3199 , 1
CLAUD_F5_6112 , 2
CLAUD_F4_4470 , 7
CLAUD_F6_2615 , 2
CLAUD_F4_5189 , 4
CLAUD_F6_1158 , 1
CLAUD_F5_4732 , 2
CLAUD_F4_4282 , 1
CLAUD_F6_1548 , 1
CLAUD_F3_3049 , 1
CLAUD_F4_3268 , 1
CLAUD_F6_6656 , 1
CLAUD_F5_3587 , 1
CLAUD_F6_2872 , 3
CLAUD_F4_0693 , 8
CLAUD_F4_6241 , 5
CLAUD_F6_4958 , 1
CLAUD_F1_3341 , 1
CLAUD_F4_2142 , 1
CLAUD_F3_0904 , 2
CLAUD_F4_3771 , 1
CLAUD_F6_2690 , 4
CLAUD_F5_1415 , 11
CLAUD_F1_2118 , 1
CLAUD_F6_6555 , 1
CLAUD_F1_5205 , 1
CLAUD_F5_2105 , 2
CLAUD_F1_6088 , 1
CLAUD_F4_2279 , 1
CLAUD_F5_0458 , 1
CLAUD_F3_0662 , 2
CLAUD_F1_2599 , 7
CLAUD_F5_2305 , 2
CLAUD_F5_2501 , 2
CLAUD_F6_2708 , 4
CLAUD_F2_2237 , 1
CLAUD_F1_6801 , 1
CLAUD_F5_4053 , 3
CLAUD_F3_1865 , 3
CLAUD_F3_0259 , 1
CLAUD_F3_2219 , 1
CLAUD_F6_5566 , 1
CLAUD_F1_2387 , 1
CLAUD_F6_4007 , 1
CLAUD_F6_2861 , 6
CLAUD_F2_1324 , 2
CLAUD_F1_1638 , 1
CLAUD_F3_2645 , 1
CLAUD_F3_5253 , 1
CLAUD_F4_6537 , 2
CLAUD_F6_1101 , 2
CLAUD_F4_2443 , 9
CLAUD_F6_1386 , 1
CLAUD_F2_2853 , 2
CLAUD_F5_3156 , 7
CLAUD_F6_3188 , 3
CLAUD_F6_0811 , 1
CLAUD_F2_1971 , 2
CLAUD_F6_0630 , 1
CLAUD_F1_1338 , 1
CLAUD_F5_4307 , 1
CLAUD_F1_5630 , 2
CLAUD_F6_1265 , 1
CLAUD_F6_1213 , 2
CLAUD_F1_0024 , 14
CLAUD_F6_4027 , 4
CLAUD_F5_4292 , 4
CLAUD_F5_2754 , 3
CLAUD_F5_6548 , 2
CLAUD_F3_6183 , 2
CLAUD_F5_2984 , 1
CLAUD_F6_4770 , 2
CLAUD_F5_0375 , 1
CLAUD_F5_1698 , 2
CLAUD_F2_4795 , 2
CLAUD_F4_0834 , 1
CLAUD_F3_0517 , 2
CLAUD_F3_0007 , 1
CLAUD_F2_4776 , 11
CLAUD_F4_6730 , 3
CLAUD_F4_2304 , 4
CLAUD_F2_2610 , 2
CLAUD_F3_0293 , 1
CLAUD_F5_3888 , 1
CLAUD_F3_2115 , 2
CLAUD_F1_1979 , 2
CLAUD_F6_4332 , 2
CLAUD_F3_0326 , 1
CLAUD_F3_5650 , 1
CLAUD_F6_5513 , 2
CLAUD_F1_1800 , 1
CLAUD_F4_0257 , 2
CLAUD_F4_1872 , 1
CLAUD_F6_0351 , 7
CLAUD_F5_3727 , 1
CLAUD_F5_0013 , 1
CLAUD_F3_6344 , 1
CLAUD_F5_4394 , 1
CLAUD_F6_6616 , 2
CLAUD_F4_5691 , 1
CLAUD_F5_1622 , 2
CLAUD_F5_4731 , 2
CLAUD_F6_6000 , 1
CLAUD_F2_1869 , 1
CLAUD_F1_3691 , 2
CLAUD_F2_3774 , 2
CLAUD_F1_2819 , 4
CLAUD_F2_3522 , 2
CLAUD_F2_0293 , 1
CLAUD_F3_2440 , 5
CLAUD_F2_0888 , 2
CLAUD_F3_1611 , 4
CLAUD_F6_3177 , 1
CLAUD_F5_3805 , 2
CLAUD_F3_0989 , 5
CLAUD_F6_3648 , 4
CLAUD_F3_3610 , 2
CLAUD_F5_1226 , 3
CLAUD_F5_1467 , 1
CLAUD_F6_0475 , 8
CLAUD_F1_1437 , 1
CLAUD_F2_1665 , 1
CLAUD_F1_5984 , 3
CLAUD_F2_2468 , 1
CLAUD_F5_5223 , 2
CLAUD_F3_6563 , 6
CLAUD_F5_5781 , 2
CLAUD_F4_3695 , 2
CLAUD_F5_5038 , 1
CLAUD_F4_6587 , 3
CLAUD_F1_2247 , 1
CLAUD_F1_2154 , 2
CLAUD_F5_1838 , 5
CLAUD_F4_1652 , 2
CLAUD_F4_0421 , 1
CLAUD_F1_0927 , 1
CLAUD_F5_3765 , 1
CLAUD_F2_2539 , 2
CLAUD_F5_1872 , 3
CLAUD_F3_4013 , 1
CLAUD_F6_5148 , 1
CLAUD_F3_4788 , 1
CLAUD_F6_2015 , 11
CLAUD_F1_3291 , 1
CLAUD_F5_3540 , 1
CLAUD_F2_5881 , 3
CLAUD_F6_1662 , 1
CLAUD_F5_0726 , 1
CLAUD_F4_3569 , 1
CLAUD_F2_4391 , 1
CLAUD_F1_2337 , 6
CLAUD_F5_0681 , 2
CLAUD_F2_4793 , 2
CLAUD_F3_1076 , 1
CLAUD_F4_3734 , 1
CLAUD_F6_0665 , 2
CLAUD_F6_2795 , 1
CLAUD_F1_6197 , 2
CLAUD_F5_5701 , 1
CLAUD_F1_4537 , 4
CLAUD_F5_4450 , 6
CLAUD_F1_0463 , 1
CLAUD_F4_5183 , 7
CLAUD_F4_4035 , 1
CLAUD_F4_1634 , 1
CLAUD_F6_3876 , 1
CLAUD_F3_0534 , 1
CLAUD_F5_2325 , 1
CLAUD_F2_3287 , 15
CLAUD_F6_4470 , 3
CLAUD_F4_1205 , 1
CLAUD_F2_6576 , 1
CLAUD_F1_3262 , 1
CLAUD_F2_5704 , 7
CLAUD_F3_1064 , 1
CLAUD_F5_5145 , 3
CLAUD_F1_6684 , 1
CLAUD_F3_1198 , 2
CLAUD_F4_6489 , 1
CLAUD_F1_6840 , 1
CLAUD_F5_4290 , 4
CLAUD_F6_4881 , 1
CLAUD_F4_4976 , 1
CLAUD_F5_5982 , 5
CLAUD_F2_3460 , 2
CLAUD_F1_1741 , 3
CLAUD_F6_3184 , 1
CLAUD_F6_1887 , 7
CLAUD_F5_0066 , 1
CLAUD_F1_0083 , 3
CLAUD_F1_5470 , 1
CLAUD_F3_4310 , 2
CLAUD_F5_0293 , 1
CLAUD_F6_1318 , 1
CLAUD_F2_4383 , 1
CLAUD_F6_4023 , 5
CLAUD_F1_1720 , 1
CLAUD_F3_3606 , 2
CLAUD_F1_1822 , 2
CLAUD_F3_2868 , 1
CLAUD_F5_0364 , 1
CLAUD_F2_0635 , 1
CLAUD_F6_0905 , 1
CLAUD_F6_4401 , 2
CLAUD_F3_2556 , 1
CLAUD_F3_0723 , 1
CLAUD_F5_4922 , 2
CLAUD_F1_2470 , 2
CLAUD_F3_4090 , 3
CLAUD_F1_1467 , 1
CLAUD_F2_2770 , 1
CLAUD_F1_4501 , 1
CLAUD_F4_6558 , 4
CLAUD_F3_0193 , 2
CLAUD_F6_5593 , 1
CLAUD_F3_4932 , 3
CLAUD_F4_5530 , 1
CLAUD_F6_0339 , 2
CLAUD_F3_0314 , 1
CLAUD_F3_6471 , 3
CLAUD_F6_5845 , 1
CLAUD_F5_4908 , 4
CLAUD_F2_5129 , 1
CLAUD_F3_4226 , 2
CLAUD_F4_0573 , 3
CLAUD_F1_0956 , 1
CLAUD_F6_3492 , 4
CLAUD_F1_0987 , 5
CLAUD_F1_2276 , 1
CLAUD_F5_2206 , 1
CLAUD_F4_1664 , 1
CLAUD_F4_0113 , 1
CLAUD_F1_1262 , 3
CLAUD_F5_0986 , 1
CLAUD_F6_5406 , 1
CLAUD_F6_6381 , 3
CLAUD_F3_4312 , 3
CLAUD_F5_6553 , 1
CLAUD_F6_0352 , 7
CLAUD_F6_1490 , 1
CLAUD_F5_4038 , 2
CLAUD_F1_4784 , 3
CLAUD_F3_1375 , 1
CLAUD_F3_2119 , 1
CLAUD_F5_1790 , 1
CLAUD_F4_1211 , 1
CLAUD_F4_1363 , 1
CLAUD_F2_1548 , 1
CLAUD_F5_0672 , 1
CLAUD_F5_2225 , 1
CLAUD_F2_0387 , 1
CLAUD_F2_1451 , 4
CLAUD_F6_4821 , 1
CLAUD_F2_6520 , 3
CLAUD_F6_6154 , 4
CLAUD_F3_2546 , 1
CLAUD_F5_0528 , 4
CLAUD_F4_2225 , 1
CLAUD_F2_1742 , 1
CLAUD_F2_4022 , 1
CLAUD_F1_1361 , 1
CLAUD_F2_4811 , 2
CLAUD_F2_1458 , 1
CLAUD_F6_3193 , 3
CLAUD_F3_3766 , 2
CLAUD_F1_2441 , 16
CLAUD_F5_1127 , 2
CLAUD_F2_2113 , 1
CLAUD_F6_0443 , 9
CLAUD_F4_0880 , 2
CLAUD_F5_4580 , 1
CLAUD_F1_4532 , 2
CLAUD_F5_0909 , 1
CLAUD_F5_2932 , 5
CLAUD_F4_6486 , 2
CLAUD_F6_1603 , 1
CLAUD_F5_6446 , 2
CLAUD_F1_2334 , 6
CLAUD_F6_3631 , 3
CLAUD_F3_0056 , 1
CLAUD_F6_5492 , 1
CLAUD_F3_3210 , 1
CLAUD_F3_1622 , 2
CLAUD_F1_3113 , 5
CLAUD_F3_3446 , 3
CLAUD_F3_1868 , 1
CLAUD_F6_2463 , 1
CLAUD_F4_4672 , 1
CLAUD_F4_4421 , 1
CLAUD_F1_0867 , 1
CLAUD_F5_1507 , 1
CLAUD_F5_3017 , 2
CLAUD_F2_5473 , 3
CLAUD_F4_4972 , 1
CLAUD_F3_1068 , 1
CLAUD_F2_5461 , 2
CLAUD_F2_0650 , 1
CLAUD_F6_4155 , 1
CLAUD_F3_3671 , 6
CLAUD_F5_1244 , 2
CLAUD_F6_1177 , 1
CLAUD_F1_3727 , 5
CLAUD_F2_0764 , 1
CLAUD_F2_3557 , 1
CLAUD_F5_3098 , 4
CLAUD_F2_0478 , 1
CLAUD_F1_2141 , 1
CLAUD_F2_1226 , 1
CLAUD_F6_1454 , 1
CLAUD_F6_5371 , 1
CLAUD_F1_0563 , 1
CLAUD_F6_5775 , 8
CLAUD_F5_1994 , 5
CLAUD_F6_3661 , 2
CLAUD_F3_4304 , 4
CLAUD_F6_1418 , 2
CLAUD_F5_0559 , 1
CLAUD_F2_5271 , 4
CLAUD_F4_0911 , 1
CLAUD_F3_2238 , 1
CLAUD_F3_3638 , 1
CLAUD_F3_1538 , 2
CLAUD_F6_4528 , 3
CLAUD_F6_5322 , 1
CLAUD_F3_0625 , 1
CLAUD_F5_3430 , 1
CLAUD_F6_1531 , 4
CLAUD_F5_6697 , 2
CLAUD_F1_2048 , 1
CLAUD_F6_0428 , 1
CLAUD_F6_4469 , 3
CLAUD_F6_0578 , 1
CLAUD_F2_0834 , 2
CLAUD_F6_6344 , 3
CLAUD_F2_1848 , 1
CLAUD_F4_0340 , 1
CLAUD_F1_6047 , 1
CLAUD_F2_2843 , 2
CLAUD_F2_6042 , 1
CLAUD_F4_0630 , 2
CLAUD_F6_1342 , 1
CLAUD_F5_5285 , 1
CLAUD_F3_2026 , 4
CLAUD_F3_0298 , 2
CLAUD_F1_2068 , 5
CLAUD_F3_1682 , 1
CLAUD_F1_2019 , 3
CLAUD_F1_1576 , 2
CLAUD_F6_4636 , 1
CLAUD_F1_2995 , 3
CLAUD_F4_1164 , 1
CLAUD_F6_2666 , 1
CLAUD_F3_5347 , 6
CLAUD_F2_1982 , 1
CLAUD_F6_1750 , 1
CLAUD_F3_5803 , 1
CLAUD_F2_3924 , 1
CLAUD_F6_6595 , 2
CLAUD_F1_4029 , 2
CLAUD_F2_0758 , 3
CLAUD_F6_0873 , 1
CLAUD_F6_2868 , 1
CLAUD_F4_5525 , 1
CLAUD_F1_6168 , 2
CLAUD_F2_0866 , 1
CLAUD_F2_0349 , 2
CLAUD_F2_5566 , 6
CLAUD_F3_5441 , 9
CLAUD_F1_6591 , 1
CLAUD_F3_4277 , 3
CLAUD_F5_5980 , 8
CLAUD_F4_6643 , 1
CLAUD_F3_2028 , 1
CLAUD_F3_1205 , 1
CLAUD_F2_3961 , 2
CLAUD_F2_2061 , 1
CLAUD_F4_5557 , 2
CLAUD_F4_4857 , 2
CLAUD_F1_0343 , 2
CLAUD_F4_1816 , 2
CLAUD_F5_2371 , 3
CLAUD_F2_4493 , 2
CLAUD_F4_5524 , 1
CLAUD_F1_3076 , 3
CLAUD_F3_5918 , 1
CLAUD_F5_6365 , 1
CLAUD_F3_2337 , 1
CLAUD_F2_1315 , 1
CLAUD_F3_2488 , 2
CLAUD_F5_5226 , 3
CLAUD_F2_1627 , 1
CLAUD_F2_6335 , 2
CLAUD_F5_1761 , 1
CLAUD_F6_1000 , 1
CLAUD_F3_0588 , 1
