CLAUD_F3_5722 , 1
CLAUD_F4_6768 , 1
CLAUD_F3_5156 , 23
CLAUD_F3_3568 , 9
CLAUD_F4_1479 , 1
CLAUD_F1_4543 , 6
CLAUD_F1_3328 , 4
CLAUD_F2_3644 , 1
CLAUD_F5_0711 , 12
CLAUD_F5_0647 , 4
CLAUD_F4_0749 , 2
CLAUD_F1_6473 , 2
CLAUD_F2_1225 , 2
CLAUD_F6_6152 , 10
CLAUD_F3_5547 , 1
CLAUD_F1_5543 , 2
CLAUD_F5_3257 , 8
CLAUD_F5_2447 , 1
CLAUD_F3_6254 , 1
CLAUD_F3_2907 , 24
CLAUD_F2_4331 , 4
CLAUD_F5_6726 , 1
CLAUD_F1_5184 , 1
CLAUD_F6_1122 , 2
CLAUD_F1_6759 , 2
CLAUD_F4_1538 , 2
CLAUD_F5_1327 , 2
CLAUD_F6_3993 , 1
CLAUD_F3_2619 , 11
CLAUD_F6_2916 , 2
CLAUD_F2_4807 , 2
CLAUD_F2_4605 , 2
CLAUD_F1_1948 , 1
CLAUD_F3_2028 , 1
CLAUD_F6_5345 , 2
CLAUD_F3_0132 , 3
CLAUD_F4_2601 , 1
CLAUD_F1_6191 , 4
CLAUD_F1_4310 , 1
CLAUD_F2_1461 , 15
CLAUD_F5_5047 , 5
CLAUD_F2_1431 , 35
CLAUD_F5_3177 , 3
CLAUD_F2_5074 , 1
CLAUD_F1_3472 , 1
CLAUD_F3_3297 , 13
CLAUD_F1_4604 , 1
CLAUD_F2_4257 , 5
CLAUD_F6_6057 , 2
CLAUD_F1_6787 , 1
CLAUD_F5_2205 , 11
CLAUD_F5_0933 , 12
CLAUD_F1_3758 , 12
CLAUD_F5_5767 , 3
CLAUD_F2_5636 , 3
CLAUD_F1_5097 , 16
CLAUD_F3_1284 , 1
CLAUD_F2_4710 , 2
CLAUD_F2_1495 , 3
CLAUD_F1_0785 , 1
CLAUD_F2_3778 , 3
CLAUD_F6_1520 , 3
CLAUD_F6_2685 , 21
CLAUD_F3_5030 , 9
CLAUD_F2_3401 , 3
CLAUD_F1_0203 , 2
CLAUD_F6_6429 , 7
CLAUD_F3_3326 , 2
CLAUD_F4_5424 , 2
CLAUD_F1_2239 , 1
CLAUD_F5_5119 , 1
CLAUD_F1_4395 , 1
CLAUD_F5_0394 , 1
CLAUD_F1_4237 , 1
CLAUD_F3_2641 , 1
CLAUD_F3_2805 , 2
CLAUD_F5_2951 , 38
CLAUD_F2_1706 , 1
CLAUD_F3_6172 , 1
CLAUD_F3_4733 , 1
CLAUD_F3_5998 , 2
CLAUD_F2_1619 , 3
CLAUD_F1_1455 , 8
CLAUD_F2_1380 , 9
CLAUD_F4_1261 , 5
CLAUD_F2_4443 , 2
CLAUD_F6_3338 , 3
CLAUD_F5_2720 , 3
CLAUD_F6_0064 , 1
CLAUD_F5_1776 , 3
CLAUD_F5_3091 , 4
CLAUD_F5_1240 , 2
CLAUD_F4_5270 , 1
CLAUD_F6_4422 , 2
CLAUD_F1_0259 , 2
CLAUD_F6_4897 , 21
CLAUD_F2_3917 , 2
CLAUD_F2_4460 , 1
CLAUD_F3_2379 , 3
CLAUD_F2_4880 , 2
CLAUD_F6_1981 , 2
CLAUD_F3_5219 , 1
CLAUD_F6_4281 , 6
CLAUD_F3_2547 , 13
CLAUD_F3_1784 , 2
CLAUD_F5_3273 , 1
CLAUD_F2_5896 , 1
CLAUD_F2_5336 , 23
CLAUD_F3_2139 , 2
CLAUD_F4_4557 , 4
CLAUD_F4_6937 , 1
CLAUD_F3_1060 , 12
CLAUD_F5_1979 , 2
CLAUD_F4_2583 , 2
CLAUD_F6_6518 , 5
CLAUD_F5_2304 , 19
CLAUD_F5_6613 , 14
CLAUD_F1_0732 , 1
CLAUD_F3_2752 , 5
CLAUD_F4_5417 , 2
CLAUD_F1_5045 , 2
CLAUD_F1_6558 , 1
CLAUD_F2_0671 , 10
CLAUD_F4_0454 , 6
CLAUD_F6_4937 , 3
CLAUD_F5_6245 , 16
CLAUD_F5_2462 , 1
CLAUD_F3_6677 , 2
CLAUD_F3_0889 , 2
CLAUD_F4_2562 , 1
CLAUD_F5_2579 , 39
CLAUD_F4_4539 , 2
CLAUD_F3_5512 , 2
CLAUD_F5_2114 , 14
CLAUD_F2_5144 , 8
CLAUD_F5_5676 , 4
CLAUD_F3_6490 , 5
CLAUD_F3_6207 , 1
CLAUD_F1_0037 , 14
CLAUD_F5_2738 , 1
CLAUD_F1_0132 , 1
CLAUD_F5_3438 , 16
CLAUD_F2_6109 , 2
CLAUD_F5_5132 , 2
CLAUD_F2_3794 , 25
CLAUD_F6_3855 , 25
CLAUD_F6_3315 , 1
CLAUD_F5_4209 , 1
CLAUD_F6_0519 , 11
CLAUD_F5_4965 , 2
CLAUD_F4_5085 , 1
CLAUD_F2_6533 , 3
CLAUD_F2_4634 , 8
CLAUD_F3_0028 , 2
CLAUD_F4_6626 , 1
CLAUD_F3_0804 , 1
CLAUD_F5_1271 , 1
CLAUD_F4_4866 , 1
CLAUD_F4_5030 , 12
CLAUD_F3_4331 , 1
CLAUD_F1_2096 , 2
CLAUD_F6_5385 , 1
CLAUD_F1_3117 , 13
CLAUD_F6_5900 , 2
CLAUD_F1_2383 , 1
CLAUD_F4_1278 , 23
CLAUD_F2_2730 , 1
CLAUD_F3_2395 , 14
CLAUD_F3_1493 , 1
CLAUD_F3_5962 , 2
CLAUD_F3_4618 , 2
CLAUD_F3_6265 , 2
CLAUD_F4_1773 , 4
CLAUD_F5_4613 , 2
CLAUD_F1_4176 , 4
CLAUD_F5_4041 , 1
CLAUD_F2_4137 , 3
CLAUD_F3_0613 , 2
CLAUD_F5_5505 , 15
CLAUD_F3_3447 , 13
CLAUD_F2_2624 , 5
CLAUD_F4_3484 , 4
CLAUD_F1_5909 , 2
CLAUD_F3_2232 , 2
CLAUD_F2_5052 , 2
