CLAUD_F1_0001 , 1
CLAUD_F1_0002 , 1
CLAUD_F1_0003 , 1
CLAUD_F1_0004 , 1
CLAUD_F1_0005 , 3
CLAUD_F1_0006 , 4
CLAUD_F1_0007 , 2
CLAUD_F1_0008 , 1
CLAUD_F1_0009 , 1
CLAUD_F1_0010 , 1
CLAUD_F1_0011 , 1
CLAUD_F1_0012 , 1
CLAUD_F1_0013 , 4
CLAUD_F1_0014 , 24
CLAUD_F1_0015 , 21
CLAUD_F1_0016 , 20
CLAUD_F1_0017 , 16
CLAUD_F1_0018 , 8
CLAUD_F1_0019 , 5
CLAUD_F1_0020 , 4
CLAUD_F1_0021 , 2
CLAUD_F1_0022 , 1
CLAUD_F1_0023 , 58
CLAUD_F1_0024 , 53
CLAUD_F1_0025 , 49
CLAUD_F1_0026 , 46
CLAUD_F1_0027 , 44
CLAUD_F1_0028 , 42
CLAUD_F1_0029 , 41
CLAUD_F1_0030 , 40
CLAUD_F1_0031 , 38
CLAUD_F1_0032 , 37
CLAUD_F1_0033 , 36
CLAUD_F1_0034 , 33
CLAUD_F1_0035 , 32
CLAUD_F1_0036 , 30
CLAUD_F1_0037 , 29
CLAUD_F1_0038 , 28
CLAUD_F1_0039 , 24
CLAUD_F1_0040 , 22
CLAUD_F1_0041 , 21
CLAUD_F1_0042 , 20
CLAUD_F1_0043 , 13
CLAUD_F1_0044 , 11
CLAUD_F1_0045 , 7
CLAUD_F1_0046 , 2
CLAUD_F1_0047 , 1
CLAUD_F1_0048 , 1
CLAUD_F1_0049 , 1
CLAUD_F1_0050 , 1
CLAUD_F1_0051 , 2
CLAUD_F1_0052 , 7
CLAUD_F1_0053 , 10
CLAUD_F1_0054 , 3
CLAUD_F1_0055 , 1
CLAUD_F1_0056 , 2
CLAUD_F1_0057 , 1
CLAUD_F1_0058 , 1
CLAUD_F1_0059 , 2
CLAUD_F1_0060 , 1
CLAUD_F1_0061 , 4
CLAUD_F1_0062 , 3
CLAUD_F1_0063 , 1
CLAUD_F1_0064 , 8
CLAUD_F1_0065 , 6
CLAUD_F1_0066 , 5
CLAUD_F1_0067 , 1
CLAUD_F1_0068 , 2
CLAUD_F1_0069 , 1
CLAUD_F1_0070 , 3
CLAUD_F1_0071 , 4
CLAUD_F1_0072 , 4
CLAUD_F1_0073 , 4
CLAUD_F1_0074 , 4
CLAUD_F1_0075 , 1
CLAUD_F1_0076 , 1
CLAUD_F1_0077 , 2
CLAUD_F1_0078 , 1
CLAUD_F1_0079 , 4
CLAUD_F1_0080 , 5
CLAUD_F1_0081 , 1
CLAUD_F1_0082 , 12
CLAUD_F1_0083 , 10
CLAUD_F1_0084 , 8
CLAUD_F1_0085 , 5
CLAUD_F1_0086 , 1
CLAUD_F1_0087 , 1
CLAUD_F1_0088 , 1
CLAUD_F1_0089 , 2
CLAUD_F1_0090 , 7
CLAUD_F1_0091 , 3
